county,precinct,office,district,candidate,party,votes
Tillamook,BAY,President,,Donald J. Trump,REP,524
Tillamook,BAY,President,,Joseph R. Biden,DEM,481
Tillamook,BAY,President,,Jo Jorgensen,LBT,16
Tillamook,BAY,President,,Howie Hawkins,PGP,2
Tillamook,BAY,President,,Dario Hunter,PRO,0
Tillamook,BAY,President,,Write-ins,,5
Tillamook,BAY,President,,Over Votes,,0
Tillamook,BAY,President,,Under Votes,,11
Tillamook,BAY,U.S. Senate,,Jo Rae Perkins,REP,488
Tillamook,BAY,U.S. Senate,,Jeff Merkley,DEM,492
Tillamook,BAY,U.S. Senate,,Ibrahim A Taher,PGP,13
Tillamook,BAY,U.S. Senate,,Gary Dye,LBT,15
Tillamook,BAY,U.S. Senate,,Write-ins,,1
Tillamook,BAY,U.S. Senate,,Over Votes,,0
Tillamook,BAY,U.S. Senate,,Under Votes,,30
Tillamook,BAY,Secretary of State,,Nathalie Paravicini,PGP,21
Tillamook,BAY,Secretary of State,,Kyle Markley,LBT,40
Tillamook,BAY,Secretary of State,,Kim Thatcher,REP,518
Tillamook,BAY,Secretary of State,,Shemia Fagan,DEM,407
Tillamook,BAY,Secretary of State,,Write-ins,,0
Tillamook,BAY,Secretary of State,,Over Votes,,0
Tillamook,BAY,Secretary of State,,Under Votes,,53
Tillamook,BAY,State Treasurer,,Michael P Marsh,CON,26
Tillamook,BAY,State Treasurer,,Tobias Read,DEM,421
Tillamook,BAY,State Treasurer,,IND Chris Henry,IND,37
Tillamook,BAY,State Treasurer,,Jeff Gudman,REP,501
Tillamook,BAY,State Treasurer,,Write-ins,,1
Tillamook,BAY,State Treasurer,,Over Votes,,0
Tillamook,BAY,State Treasurer,,Under Votes,,53
Tillamook,BAY,Attorney General,,Ellen Rosenblum,DEM,459
Tillamook,BAY,Attorney General,,Lars D H Hedbor,LBT,24
Tillamook,BAY,Attorney General,,Michael Cross,REP,496
Tillamook,BAY,Attorney General,,Write-ins,,1
Tillamook,BAY,Attorney General,,Over Votes,,0
Tillamook,BAY,Attorney General,,Under Votes,,59
Tillamook,BAY,State House,32,Suzanne Weber,REP,621
Tillamook,BAY,State House,32,Debbie Boothe-Schmidt,DEM,370
Tillamook,BAY,State House,32,Write-ins,,2
Tillamook,BAY,State House,32,Over Votes,,0
Tillamook,BAY,State House,32,Under Votes,,46
Tillamook,BAY,Judge of the Supreme Court Position 4,,Christopher L Garrett,,687
Tillamook,BAY,Judge of the Supreme Court Position 4,,Write-ins,,15
Tillamook,BAY,Judge of the Supreme Court Position 4,,Over Votes,,0
Tillamook,BAY,Judge of the Supreme Court Position 4,,Under Votes,,337
Tillamook,BAY,Judge of the Court of Appeals Position 9,,Jacqueline S Kamins,,694
Tillamook,BAY,Judge of the Court of Appeals Position 9,,Write-ins,,11
Tillamook,BAY,Judge of the Court of Appeals Position 9,,Over Votes,,0
Tillamook,BAY,Judge of the Court of Appeals Position 9,,Under Votes,,334
Tillamook,BEAVER,President,,Donald J. Trump,REP,503
Tillamook,BEAVER,President,,Joseph R. Biden,DEM,224
Tillamook,BEAVER,President,,Jo Jorgensen,LBT,10
Tillamook,BEAVER,President,,Howie Hawkins,PGP,2
Tillamook,BEAVER,President,,Dario Hunter,PRO,2
Tillamook,BEAVER,President,,Write-ins,,3
Tillamook,BEAVER,President,,Over Votes,,1
Tillamook,BEAVER,President,,Under Votes,,6
Tillamook,BEAVER,U.S. Senate,,Jo Rae Perkins,REP,467
Tillamook,BEAVER,U.S. Senate,,Jeff Merkley,DEM,242
Tillamook,BEAVER,U.S. Senate,,Ibrahim A Taher,PGP,9
Tillamook,BEAVER,U.S. Senate,,Gary Dye,LBT,9
Tillamook,BEAVER,U.S. Senate,,Write-ins,,0
Tillamook,BEAVER,U.S. Senate,,Over Votes,,0
Tillamook,BEAVER,U.S. Senate,,Under Votes,,24
Tillamook,BEAVER,Secretary of State,,Nathalie Paravicini,PGP,14
Tillamook,BEAVER,Secretary of State,,Kyle Markley,LBT,18
Tillamook,BEAVER,Secretary of State,,Kim Thatcher,REP,489
Tillamook,BEAVER,Secretary of State,,Shemia Fagan,DEM,193
Tillamook,BEAVER,Secretary of State,,Write-ins,,0
Tillamook,BEAVER,Secretary of State,,Over Votes,,0
Tillamook,BEAVER,Secretary of State,,Under Votes,,37
Tillamook,BEAVER,State Treasurer,,Michael P Marsh,CON,27
Tillamook,BEAVER,State Treasurer,,Tobias Read,DEM,208
Tillamook,BEAVER,State Treasurer,,IND Chris Henry,IND,19
Tillamook,BEAVER,State Treasurer,,Jeff Gudman,REP,457
Tillamook,BEAVER,State Treasurer,,Write-ins,,1
Tillamook,BEAVER,State Treasurer,,Over Votes,,0
Tillamook,BEAVER,State Treasurer,,Under Votes,,39
Tillamook,BEAVER,Attorney General,,Ellen Rosenblum,DEM,218
Tillamook,BEAVER,Attorney General,,Lars D H Hedbor,LBT,14
Tillamook,BEAVER,Attorney General,,Michael Cross,REP,476
Tillamook,BEAVER,Attorney General,,Write-ins,,1
Tillamook,BEAVER,Attorney General,,Over Votes,,0
Tillamook,BEAVER,Attorney General,,Under Votes,,42
Tillamook,BEAVER,State Senate,5,Dick Anderson,REP,482
Tillamook,BEAVER,State Senate,5,Shauleen Higgins,PGP,14
Tillamook,BEAVER,State Senate,5,Melissa T Cribbins,DEM,216
Tillamook,BEAVER,State Senate,5,Write-ins,,0
Tillamook,BEAVER,State Senate,5,Over Votes,,0
Tillamook,BEAVER,State Senate,5,Under Votes,,39
Tillamook,BEAVER,State House,10,David Gomberg,DEM,205
Tillamook,BEAVER,State House,10,Max Sherman,REP,507
Tillamook,BEAVER,State House,10,Write-ins,,1
Tillamook,BEAVER,State House,10,Over Votes,,0
Tillamook,BEAVER,State House,10,Under Votes,,38
Tillamook,BEAVER,Judge of the Supreme Court Position 4,,Christopher L Garrett,,490
Tillamook,BEAVER,Judge of the Supreme Court Position 4,,Write-ins,,9
Tillamook,BEAVER,Judge of the Supreme Court Position 4,,Over Votes,,0
Tillamook,BEAVER,Judge of the Supreme Court Position 4,,Under Votes,,252
Tillamook,BEAVER,Judge of the Court of Appeals Position 9,,Jacqueline S Kamins,,485
Tillamook,BEAVER,Judge of the Court of Appeals Position 9,,Write-ins,,10
Tillamook,BEAVER,Judge of the Court of Appeals Position 9,,Over Votes,,0
Tillamook,BEAVER,Judge of the Court of Appeals Position 9,,Under Votes,,256
Tillamook,CARNAHAN,President,,Donald J. Trump,REP,275
Tillamook,CARNAHAN,President,,Joseph R. Biden,DEM,112
Tillamook,CARNAHAN,President,,Jo Jorgensen,LBT,8
Tillamook,CARNAHAN,President,,Howie Hawkins,PGP,2
Tillamook,CARNAHAN,President,,Dario Hunter,PRO,0
Tillamook,CARNAHAN,President,,Write-ins,,2
Tillamook,CARNAHAN,President,,Over Votes,,0
Tillamook,CARNAHAN,President,,Under Votes,,0
Tillamook,CARNAHAN,U.S. Senate,,Jo Rae Perkins,REP,252
Tillamook,CARNAHAN,U.S. Senate,,Jeff Merkley,DEM,123
Tillamook,CARNAHAN,U.S. Senate,,Ibrahim A Taher,PGP,1
Tillamook,CARNAHAN,U.S. Senate,,Gary Dye,LBT,8
Tillamook,CARNAHAN,U.S. Senate,,Write-ins,,1
Tillamook,CARNAHAN,U.S. Senate,,Over Votes,,0
Tillamook,CARNAHAN,U.S. Senate,,Under Votes,,14
Tillamook,CARNAHAN,Secretary of State,,Nathalie Paravicini,PGP,6
Tillamook,CARNAHAN,Secretary of State,,Kyle Markley,LBT,6
Tillamook,CARNAHAN,Secretary of State,,Kim Thatcher,REP,262
Tillamook,CARNAHAN,Secretary of State,,Shemia Fagan,DEM,104
Tillamook,CARNAHAN,Secretary of State,,Write-ins,,1
Tillamook,CARNAHAN,Secretary of State,,Over Votes,,1
